"Sample","Peak","Intensity","Frequency","Key","Correction"
"basic_lute_38",10,0.110768,298.782,62,-30
"basic_lute_38",11,0.0968048,448.173,69,-32
"basic_lute_38",12,0.0885931,1324.33,88,-8
"basic_lute_38",13,0.0840476,135.932,49,34
"basic_lute_38",14,0.0824935,231.489,58,12
"basic_lute_38",15,0.0790353,807.52,80,49
"basic_lute_38",16,0.0774314,236.872,58,-28
"basic_lute_38",17,0.0699032,131.895,48,-14
"basic_lute_38",18,0.0694516,156.12,51,-6
"basic_lute_38",19,0.0647125,588.144,74,-2
"basic_lute_38",20,0.0643343,207.263,56,3
"basic_lute_38",21,0.0637634,274.557,61,16
"basic_lute_38",22,0.0617259,126.511,47,-42
"basic_lute_38",23,0.0590283,662.166,76,-8
"basic_lute_38",24,0.0583381,160.158,52,50
"basic_lute_38",25,0.056423,456.249,70,37
"basic_lute_38",26,0.0555847,187.075,54,-19
"basic_lute_38",27,0.0553034,427.985,69,48
"basic_lute_38",28,0.0547773,270.519,61,42
"basic_lute_38",29,0.0533617,181.692,54,31
"basic_lute_38",30,0.0524731,460.286,70,22
"basic_lute_39",1,1,154.775,51,9
"basic_lute_39",2,0.997957,465.67,70,2
"basic_lute_39",3,0.965416,232.835,58,2
"basic_lute_39",4,0.764196,310.895,63,1
"basic_lute_39",5,0.520706,388.955,67,13
"basic_lute_39",6,0.43354,543.73,73,34
"basic_lute_39",7,0.169062,76.7144,39,24
"basic_lute_39",8,0.110417,242.256,59,33
"basic_lute_39",9,0.107039,1402.39,89,-7
"basic_lute_39",10,0.0880195,855.971,81,48
"basic_lute_39",11,0.0876459,166.887,52,-22
"basic_lute_39",12,0.0762746,701.196,77,-7
"basic_lute_39",13,0.0698617,476.437,70,-38
"basic_lute_39",14,0.0683202,142.662,50,50
"basic_lute_39",15,0.068069,174.963,53,-3
"basic_lute_39",16,0.0678502,480.474,71,48
"basic_lute_39",17,0.0660384,216.684,57,26
"basic_lute_39",18,0.0636715,320.316,64,50
"basic_lute_39",19,0.0630455,212.647,56,-41
"basic_lute_39",20,0.0624877,623.136,75,-2
"basic_lute_39",21,0.0618345,779.257,79,10
"basic_lute_39",22,0.0614774,255.715,60,40
"basic_lute_39",23,0.0591019,286.67,62,42
"basic_lute_39",24,0.0584019,378.188,66,-38
"basic_lute_39",25,0.0557174,262.444,60,-5
"basic_lute_39",26,0.055079,282.632,61,-34
"basic_lute_39",27,0.0544826,1012.09,83,-42
"basic_lute_39",28,0.0534849,936.723,82,-8
"basic_lute_39",29,0.0528769,137.278,49,16
"basic_lute_39",30,0.0528488,324.354,64,28
"basic_lute_39",31,0.0510688,180.346,54,44
"basic_lute_40",1,1,164.196,52,7
"basic_lute_40",2,0.536926,411.835,68,15
"basic_lute_40",3,0.476263,246.294,59,5
"basic_lute_40",4,0.400915,493.933,71,0
"basic_lute_40",5,0.359814,329.737,64,-1
"basic_lute_40",6,0.166146,576.031,74,34
"basic_lute_40",7,0.117864,659.474,76,-1
"basic_lute_40",8,0.10679,82.0978,40,7
"basic_lute_40",9,0.0773602,1317.6,88,1
"basic_lute_40",10,0.0615026,740.226,78,-1
"basic_lute_40",11,0.0568323,153.429,51,24
"basic_lute_40",12,0.0557122,176.308,53,-17
"basic_lute_40",13,0.0519196,487.204,71,24
"basic_lute_41",1,1,173.617,53,10
"basic_lute_41",2,0.924075,436.061,69,16
"basic_lute_41",3,0.623177,261.098,60,3
"basic_lute_41",4,0.596041,348.579,65,3
"basic_lute_41",5,0.38028,523.542,72,-1
"basic_lute_41",6,0.292717,86.1354,41,23
"basic_lute_41",7,0.204369,611.023,75,32
"basic_lute_41",8,0.145738,873.467,81,13
"basic_lute_41",9,0.0999069,1397.01,89,0
"basic_lute_41",10,0.0926023,82.0978,40,7
"basic_lute_41",11,0.0880156,960.949,83,48
"basic_lute_41",12,0.066277,144.008,50,34
"basic_lute_41",13,0.0615999,110.361,45,-6
"basic_lute_41",14,0.0513886,152.083,51,39
"basic_lute_42",1,1,461.632,70,17
"basic_lute_42",2,0.859885,183.038,54,18
"basic_lute_42",3,0.640964,368.767,66,6
"basic_lute_42",4,0.469952,91.5189,42,18
"basic_lute_42",5,0.397864,277.248,61,0
"basic_lute_42",6,0.194981,647.362,76,32
"basic_lute_42",7,0.157673,740.226,78,-1
"basic_lute_42",8,0.148347,554.497,73,0
"basic_lute_42",9,0.142886,925.956,82,12
"basic_lute_42",10,0.130215,173.617,53,10
"basic_lute_42",11,0.121981,833.091,80,-5
"basic_lute_42",12,0.104809,1018.82,84,46
"basic_lute_42",13,0.0745516,286.67,62,42
"basic_lute_42",14,0.0711179,168.233,52,-36
"basic_lute_42",15,0.0698008,359.346,65,-49
"basic_lute_42",16,0.0586568,1480.45,90,-1
"basic_lute_42",17,0.0564236,204.572,56,26
"basic_lute_42",18,0.0517047,379.534,66,-44
"basic_lute_42",19,0.0509337,110.361,45,-6
"basic_lute_43",1,1,96.9024,43,19
"basic_lute_43",2,0.804793,293.399,62,2
"basic_lute_43",3,0.693274,391.647,67,2
"basic_lute_43",4,0.600646,489.895,71,14
"basic_lute_43",5,0.343784,195.151,55,7
"basic_lute_43",6,0.261037,685.046,77,34
"basic_lute_43",7,0.170741,588.144,74,-2
"basic_lute_43",8,0.0799655,285.324,62,50
"basic_lute_43",9,0.0743134,881.542,81,-3
"basic_lute_43",10,0.0728403,495.279,71,-5
"basic_lute_43",11,0.0666577,84.7896,40,-49
"basic_lute_43",12,0.0639355,784.64,79,-1
"basic_lute_43",13,0.0608231,109.015,45,16
"basic_lute_43",14,0.0520232,1079.38,85,46
"basic_lute_44",1,1,414.527,68,3
"basic_lute_44",2,0.510874,310.895,63,1
"basic_lute_44",3,0.436,207.263,56,3
"basic_lute_44",4,0.343733,726.768,78,31
"basic_lute_44",5,0.296189,621.79,75,1
"basic_lute_44",6,0.268685,518.159,72,17
"basic_lute_44",7,0.25322,102.286,44,26
"basic_lute_44",8,0.139297,830.399,80,0
"basic_lute_44",9,0.120578,1143.99,86,46
"basic_lute_44",10,0.102724,935.377,82,-6
"basic_lute_44",11,0.0773297,200.534,55,-40
"basic_lute_44",12,0.0758783,422.602,68,-30
"basic_lute_44",13,0.0627107,92.8648,42,-7
"basic_lute_44",14,0.0625286,1039.01,84,12
"basic_lute_44",15,0.0587702,402.414,67,-45
"basic_lute_44",16,0.0573785,189.767,54,-44
"basic_lute_44",17,0.0572515,1662.14,92,-1
"basic_lute_44",18,0.050572,426.64,68,-47
"basic_lute_45",1,1,109.015,45,16
"basic_lute_45",2,0.458013,438.752,69,5
"basic_lute_45",3,0.326405,329.737,64,-1
"basic_lute_45",4,0.268478,219.376,57,5
"basic_lute_45",5,0.183638,659.474,76,-1
"basic_lute_45",6,0.0946502,990.558,83,-5
"basic_lute_45",7,0.0694231,880.197,81,0
"basic_lute_45",8,0.0555155,99.5941,43,-28
"basic_lute_45",9,0.0539131,1211.28,87,47
"basic_lute_46",1,1,465.67,70,2
"basic_lute_46",2,0.914915,115.744,46,12
"basic_lute_46",3,0.540772,348.579,65,3
"basic_lute_46",4,0.46546,232.835,58,2
"basic_lute_46",5,0.123722,698.505,77,0
"basic_lute_46",6,0.12208,815.595,80,32
"basic_lute_46",7,0.115346,932.685,82,-1
"basic_lute_46",8,0.106609,1049.78,84,-5
"basic_lute_46",9,0.0938313,107.669,45,37
"basic_lute_46",10,0.0869128,224.76,57,-37
"basic_lute_46",11,0.0809945,1166.87,86,12
"basic_lute_46",12,0.072636,102.286,44,26
"basic_lute_46",13,0.0675977,127.857,48,40
"basic_lute_46",14,0.0648858,453.557,70,47
"basic_lute_46",15,0.0604627,477.783,70,-43
"basic_lute_46",16,0.0596617,131.895,48,-14
"basic_lute_46",17,0.0534482,135.932,49,34
"basic_lute_47",1,1,122.474,47,14
"basic_lute_47",2,0.567897,370.113,66,-1
"basic_lute_47",3,0.543752,246.294,59,5
"basic_lute_47",4,0.488326,492.587,71,5
"basic_lute_47",5,0.187751,864.046,81,32
"basic_lute_47",6,0.152828,1111.69,85,-5
"basic_lute_47",7,0.119405,740.226,78,-1
"basic_lute_47",8,0.109259,114.399,46,32
"basic_lute_47",9,0.079192,987.866,83,0
"basic_lute_47",10,0.0788599,616.407,75,16
"basic_lute_47",11,0.0702006,359.346,65,-49
"basic_lute_47",12,0.0657678,134.587,48,-49
"basic_lute_47",13,0.0640136,1236.85,87,11
"basic_lute_47",14,0.0521538,1975.73,95,0
"basic_lute_48",1,1,130.549,48,3
"basic_lute_48",2,0.91397,391.647,67,2
"basic_lute_48",3,0.642186,261.098,60,3
"basic_lute_48",4,0.310036,784.64,79,-1
"basic_lute_48",5,0.170343,652.745,76,17
"basic_lute_48",6,0.11651,1177.63,86,-4
"basic_lute_48",7,0.0655043,1440.08,90,47
"basic_lute_48",8,0.0617824,139.97,49,-17
"basic_lute_48",9,0.0584646,246.294,59,5
"basic_lute_48",10,0.0538411,119.782,46,-47
"basic_lute_48",11,0.0519081,915.189,82,32
"basic_lute_48",12,0.0500928,379.534,66,-44
"basic_lute_49",1,1,137.278,49,16
"basic_lute_49",2,0.641079,275.903,61,8
"basic_lute_49",3,0.559961,414.527,68,3
"basic_lute_49",4,0.231996,553.151,73,4
"basic_lute_49",5,0.142208,142.662,50,50
"basic_lute_49",6,0.132345,831.745,80,-2
"basic_lute_49",7,0.0974854,1247.62,87,-4
"basic_lute_49",8,0.0559356,969.024,83,33
"basic_lute_49",9,0.0557486,1387.59,89,12
"basic_lute_49",10,0.0529814,691.775,77,17
"basic_lute_50",1,1,146.699,50,2
"basic_lute_50",2,0.919507,440.098,69,0
"basic_lute_50",3,0.591624,586.798,74,2
"basic_lute_50",4,0.427117,293.399,62,2
"basic_lute_50",5,0.194094,1321.64,88,-4
"basic_lute_50",6,0.114846,880.197,81,0
"basic_lute_50",7,0.0780909,154.775,51,9
"basic_lute_50",8,0.073047,1174.94,86,0
"basic_lute_50",9,0.0524222,733.497,78,15
"basic_lute_51",1,1,154.775,51,9
"basic_lute_51",2,0.523412,465.67,70,2
"basic_lute_51",3,0.271206,621.79,75,1
"basic_lute_51",4,0.224429,310.895,63,1
"basic_lute_51",5,0.19546,776.565,79,16
"basic_lute_51",6,0.0670671,146.699,50,2
"basic_lute_51",7,0.0583725,1868.06,94,-3
"basic_lute_52",1,1,164.196,52,7
"basic_lute_52",2,0.618067,329.737,64,-1
"basic_lute_52",3,0.353111,493.933,71,0
"basic_lute_52",4,0.323834,659.474,76,-1
"basic_lute_52",5,0.184731,989.212,83,-3
"basic_lute_52",6,0.173505,823.67,80,15
"basic_lute_52",7,0.101257,157.466,51,-21
"basic_lute_52",8,0.0797566,1154.75,86,30
"basic_lute_52",9,0.0571579,1816.92,94,45
"basic_lute_52",10,0.0553534,149.391,50,-30
"basic_lute_53",1,1,173.617,53,10
"basic_lute_53",2,0.496799,348.579,65,3
"basic_lute_53",3,0.189885,698.505,77,0
"basic_lute_53",4,0.136577,873.467,81,13
"basic_lute_53",5,0.101715,165.542,52,-8
"basic_lute_53",6,0.0859205,523.542,72,-1
"basic_lute_53",7,0.0783439,1048.43,84,-3
"basic_lute_53",8,0.0687536,1923.24,95,46
"basic_lute_53",9,0.0520226,1748.28,93,12
"basic_lute_54",1,1,184.384,54,6
"basic_lute_54",2,0.910718,368.767,66,6
"basic_lute_54",3,0.461943,554.497,73,0
"basic_lute_54",4,0.258659,738.881,78,3
"basic_lute_54",5,0.145145,1108.99,85,0
"basic_lute_54",6,0.107332,1666.18,92,-5
"basic_lute_54",7,0.105594,1851.91,94,12
"basic_lute_54",8,0.0669956,924.61,82,14
"basic_lute_54",9,0.0666771,360.692,66,44
"basic_lute_54",10,0.0601755,161.504,52,35
"basic_lute_54",11,0.0585051,1293.38,88,33
"basic_lute_55",1,1,391.647,67,2
"basic_lute_55",2,0.950524,783.294,79,2
"basic_lute_55",3,0.818564,195.151,55,7
"basic_lute_55",4,0.270988,586.798,74,2
"basic_lute_55",5,0.156438,1176.29,86,-2
"basic_lute_55",6,0.0965237,1765.78,93,-6
"basic_lute_55",7,0.0644655,181.692,54,31
"basic_lute_55",8,0.0565811,581.414,74,18
"basic_lute_56",1,1,207.263,56,3
"basic_lute_56",2,0.942129,414.527,68,3
"basic_lute_56",3,0.496775,621.79,75,1
"basic_lute_56",4,0.391269,830.399,80,0
"basic_lute_56",5,0.25721,1869.41,94,-4
"basic_lute_56",6,0.167365,1039.01,84,12
"basic_lute_56",7,0.0893422,98.2482,43,-4
"basic_lute_56",8,0.0791617,1457.57,90,26
"basic_lute_56",9,0.0711861,188.421,54,-32
"basic_lute_56",10,0.0699294,1247.62,87,-4
"basic_lute_57",1,1,438.752,69,5
"basic_lute_57",2,0.530387,219.376,57,5
"basic_lute_57",3,0.266459,880.197,81,0
"basic_lute_57",4,0.23925,659.474,76,-1
"basic_lute_57",5,0.204434,1100.92,85,12
"basic_lute_57",6,0.148218,1321.64,88,-4
"basic_lute_57",7,0.0898023,445.482,69,-21
"basic_lute_57",8,0.0815745,98.2482,43,-4
"basic_lute_57",9,0.0756529,1545.05,91,25
"basic_lute_57",10,0.0649657,1767.12,93,-7
"basic_lute_57",11,0.0595026,449.519,69,-37
"basic_lute_58",1,1,231.489,58,12
"basic_lute_58",2,0.807423,465.67,70,2
"basic_lute_58",3,0.383065,1165.52,86,14
"basic_lute_58",4,0.281891,698.505,77,0
"basic_lute_58",5,0.164999,931.339,82,2
"basic_lute_58",6,0.142537,1636.57,92,26
"basic_lute_58",7,0.104346,1401.05,89,-5
"basic_lute_58",8,0.0786489,216.684,57,26
"basic_lute_58",9,0.0709368,2098.21,96,-4
"basic_lute_58",10,0.0618439,98.2482,43,-4
"basic_lute_59",1,1,246.294,59,5
"basic_lute_59",2,0.336302,740.226,78,-1
"basic_lute_59",3,0.253479,1235.51,87,13
"basic_lute_59",4,0.240752,986.52,83,2
"basic_lute_59",5,0.218473,492.587,71,5
"basic_lute_59",6,0.0676404,1734.82,93,25
"basic_lute_59",7,0.0656338,1227.43,87,24
"basic_lute_59",8,0.0646782,1726.75,93,33
"basic_lute_59",9,0.0618427,235.527,58,-18
"basic_lute_59",10,0.053691,258.406,60,21
"basic_lute_60",1,1,261.098,60,3
"basic_lute_60",2,0.356213,783.294,79,2
"basic_lute_60",3,0.270147,1308.18,88,14
"basic_lute_60",4,0.261389,1045.74,84,1
"basic_lute_60",5,0.217954,522.196,72,3
"basic_lute_60",6,0.111793,1049.78,84,-5
"basic_lute_60",7,0.0734013,1837.11,94,26
"basic_lute_60",8,0.0723755,1301.45,88,23
"basic_lute_60",9,0.0676363,1829.03,94,33
"basic_lute_60",10,0.0650672,250.331,59,-24
"basic_lute_60",11,0.0608677,1316.26,88,3
"basic_lute_61",1,1,1107.65,85,2
"basic_lute_61",2,0.811314,275.903,61,8
"basic_lute_61",3,0.449896,1664.84,92,-4
"basic_lute_61",4,0.397799,553.151,73,4
"basic_lute_61",5,0.21663,830.399,80,0
"basic_lute_61",6,0.15566,2501.97,99,-9
"basic_lute_61",7,0.133023,1943.43,95,28
"basic_lute_61",8,0.125808,2495.24,99,-4
"basic_lute_61",9,0.123719,1386.24,89,13
"basic_lute_61",10,0.114905,1668.87,92,-8
"basic_lute_61",11,0.068614,1095.54,85,21
"basic_lute_61",12,0.0573238,1119.76,85,-17
"basic_lute_62",1,1,1173.6,86,2
"basic_lute_62",2,0.91151,292.053,62,10
"basic_lute_62",3,0.562045,586.798,74,2
"basic_lute_62",4,0.535494,1763.08,93,-3
"basic_lute_62",5,0.209872,880.197,81,0
"basic_lute_62",6,0.151743,1768.47,93,-8
"basic_lute_62",7,0.140483,2651.36,100,-9
"basic_lute_62",8,0.132503,2643.28,100,-4
"basic_lute_62",9,0.125496,298.782,62,-30
"basic_lute_62",10,0.123388,1468.34,90,14
"basic_lute_62",11,0.100202,2059.18,96,28
"basic_lute_62",12,0.0796297,282.632,61,-34
"basic_lute_62",13,0.0771336,302.82,63,47
"basic_lute_62",14,0.0764684,109.015,45,16
"basic_lute_62",15,0.0749281,2353.92,98,-3
"basic_lute_62",16,0.0586296,306.858,63,24
"basic_lute_62",17,0.0565267,1157.44,86,26
"basic_lute_62",18,0.0541066,278.594,61,-9
"basic_lute_62",19,0.0505946,576.031,74,34
"basic_lute_63",1,1,310.895,63,1
"basic_lute_63",2,0.995537,1243.58,87,1
"basic_lute_63",3,0.817557,1868.06,94,-3
"basic_lute_63",4,0.572388,1555.82,91,13
"basic_lute_63",5,0.529906,621.79,75,1
"basic_lute_63",6,0.50545,932.685,82,-1
"basic_lute_63",7,0.302004,1247.62,87,-4
"basic_lute_63",8,0.270986,2799.4,101,-3
"basic_lute_63",9,0.19619,2493.89,99,-3
"basic_lute_63",10,0.172142,1231.47,87,18
"basic_lute_63",11,0.158926,2181.65,97,28
"basic_lute_63",12,0.133659,2804.79,101,-7
"basic_lute_63",13,0.128498,316.279,63,-28
"basic_lute_63",14,0.120105,2810.17,101,-10
"basic_lute_63",15,0.113893,1561.2,91,7
"basic_lute_63",16,0.107384,625.828,75,-10
"basic_lute_63",17,0.0954507,1251.66,87,-10
"basic_lute_63",18,0.094386,1224.74,87,28
"basic_lute_63",19,0.0831673,1255.69,87,-15
"basic_lute_63",20,0.0645571,938.069,82,-11
"basic_lute_63",21,0.0641146,1220.7,87,33
"basic_lute_63",22,0.0638512,320.316,64,50
"basic_lute_63",23,0.0604062,1215.32,87,41
"basic_lute_63",24,0.0600076,300.128,62,-38
"basic_lute_63",25,0.0593692,1262.42,87,-25
"basic_lute_63",26,0.0587901,98.2482,43,-4
"basic_lute_63",27,0.0583008,1539.67,91,32
"basic_lute_63",28,0.0576745,2185.69,97,25
"basic_lute_63",29,0.0571512,1881.52,94,-16
"basic_lute_63",30,0.0535468,296.091,62,-14
"basic_lute_63",31,0.0535087,1877.48,94,-12
"basic_lute_64",1,1,329.737,64,-1
"basic_lute_64",2,0.671254,1318.95,88,-1
"basic_lute_64",3,0.448042,1651.38,92,10
"basic_lute_64",4,0.348515,659.474,76,-1
"basic_lute_64",5,0.335819,1981.12,95,-5
"basic_lute_64",6,0.273643,989.212,83,-3
"basic_lute_64",7,0.261185,1324.33,88,-8
"basic_lute_64",8,0.196911,1986.5,95,-10
"basic_lute_64",9,0.166049,335.121,64,-29
"basic_lute_64",10,0.10269,2970.33,102,-6
"basic_lute_64",11,0.102079,2647.32,100,-7
"basic_lute_64",12,0.101872,1656.76,92,5
"basic_lute_64",13,0.0940969,339.158,64,-49
"basic_lute_64",14,0.0906145,109.015,45,16
"basic_lute_64",15,0.0819918,2982.44,102,-13
"basic_lute_64",16,0.0731634,2974.36,102,-8
"basic_lute_64",17,0.0710988,2313.54,98,27
"basic_lute_64",18,0.0691756,2986.48,102,-15
"basic_lute_64",19,0.067765,664.858,76,-15
"basic_lute_64",20,0.0643323,343.196,65,30
"basic_lute_64",21,0.0618162,994.595,83,-12
"basic_lute_64",22,0.0564362,318.97,63,-43
"basic_lute_64",23,0.0547882,1664.84,92,-4
"basic_lute_64",24,0.0515075,2656.74,100,-13
"basic_lute_64",25,0.0501653,1999.96,95,-21
"basic_lute_65",1,1,348.579,65,3
"basic_lute_65",2,0.445424,699.85,77,-3
"basic_lute_65",3,0.444654,1757.7,93,2
"basic_lute_65",4,0.420366,1051.12,84,-8
"basic_lute_65",5,0.321996,1405.08,89,-10
"basic_lute_65",6,0.29586,1748.28,93,12
"basic_lute_65",7,0.281211,1395.66,89,2
"basic_lute_65",8,0.280727,1045.74,84,1
"basic_lute_65",9,0.162346,2462.94,99,18
"basic_lute_65",10,0.162022,344.542,65,23
"basic_lute_65",11,0.107035,109.015,45,16
"basic_lute_65",12,0.102463,3162.79,103,-15
"basic_lute_65",13,0.0870672,340.504,65,44
"basic_lute_65",14,0.0832863,2096.86,96,-3
"basic_lute_65",15,0.0786271,2820.94,101,-17
"basic_lute_65",16,0.0772505,3178.94,103,-24
"basic_lute_65",17,0.0769326,2113.01,96,-16
"basic_lute_65",18,0.0744726,2108.97,96,-13
"basic_lute_65",19,0.0716131,1040.35,84,10
"basic_lute_65",20,0.0623196,2102.24,96,-8
"basic_lute_65",21,0.0610417,364.73,66,25
"basic_lute_65",22,0.0608007,690.429,77,20
"basic_lute_65",23,0.0592276,1769.81,93,-10
"basic_lute_66",1,1,368.767,66,6
"basic_lute_66",2,0.81664,1108.99,85,0
"basic_lute_66",3,0.741845,738.881,78,3
"basic_lute_66",4,0.238546,1480.45,90,-1
"basic_lute_66",5,0.118069,375.497,66,-26
"basic_lute_66",6,0.111037,1853.26,94,11
"basic_lute_66",7,0.0931138,1115.72,85,-11
"basic_lute_66",8,0.0720816,1095.54,85,21
"basic_lute_66",9,0.0711654,1121.11,85,-19
"basic_lute_66",10,0.0594395,380.88,67,50
"basic_lute_66",11,0.0581368,3333.71,104,-6
"basic_lute_66",12,0.0559481,2226.06,97,-7
"basic_lute_67",1,1,391.647,67,2
"basic_lute_67",2,0.939691,1174.94,86,0
"basic_lute_67",3,0.817167,783.294,79,2
"basic_lute_67",4,0.296195,1569.28,91,-1
"basic_lute_67",5,0.142916,1963.62,95,10
"basic_lute_67",6,0.0819095,1161.48,86,20
"basic_lute_67",7,0.0689617,3531.55,105,-6
"basic_lute_67",8,0.066401,1189.75,86,-22
"basic_lute_67",9,0.0624142,1187.05,86,-18
"basic_lute_67",10,0.061392,2357.96,98,-6
"basic_lute_67",11,0.0555626,405.106,68,43
"basic_lute_67",12,0.053638,795.407,79,-25
"basic_lute_67",13,0.0500472,2754.99,101,24
"basic_lute_68",1,1,414.527,68,3
"basic_lute_68",2,0.360747,1662.14,92,-1
"basic_lute_68",3,0.240532,829.054,80,3
"basic_lute_68",4,0.208811,1244.93,87,-1
"basic_lute_68",5,0.0604374,2079.36,96,11
"basic_lute_68",6,0.0600371,402.414,67,-45
"basic_lute_68",7,0.0517934,1645.99,92,16
"basic_lute_68",8,0.0511801,2500.62,99,-8
"basic_lute_69",1,1,438.752,69,5
"basic_lute_69",2,0.42019,1760.39,93,0
"basic_lute_69",3,0.277912,878.851,81,2
"basic_lute_69",4,0.230556,1318.95,88,-1
"basic_lute_69",5,0.12703,445.482,69,-21
"basic_lute_69",6,0.109327,2644.63,100,-5
"basic_lute_69",7,0.101258,1767.12,93,-7
"basic_lute_69",8,0.0867588,2203.18,97,11
"basic_lute_69",9,0.0823634,874.813,81,10
"basic_lute_69",10,0.0773553,429.331,69,42
"basic_lute_69",11,0.0760104,449.519,69,-37
"basic_lute_69",12,0.0677778,1746.93,93,13
"basic_lute_69",13,0.0584882,1772.51,93,-12
"basic_lute_69",14,0.0571255,110.361,45,-6
"basic_lute_70",1,1,467.016,70,-3
"basic_lute_70",2,0.66952,938.069,82,-11
"basic_lute_70",3,0.399556,932.685,82,-1
"basic_lute_70",4,0.260209,1881.52,94,-16
"basic_lute_70",5,0.245813,1409.12,89,-15
"basic_lute_70",6,0.226994,1870.75,94,-6
"basic_lute_70",7,0.179844,1401.05,89,-5
"basic_lute_70",8,0.128683,2345.84,98,3
"basic_lute_70",9,0.118644,2356.61,98,-5
"basic_lute_70",10,0.1107,411.835,68,15
"basic_lute_70",11,0.101957,2831.7,101,-23
"basic_lute_70",12,0.0866119,925.956,82,12
"basic_lute_70",13,0.0789941,98.2482,43,-4
"basic_lute_70",14,0.0720969,2340.46,98,7
"basic_lute_70",15,0.071844,454.903,70,42
"basic_lute_70",16,0.0715269,109.015,45,16
"basic_lute_71",1,1,492.587,71,5
"basic_lute_71",2,0.47515,1975.73,95,0
"basic_lute_71",3,0.283376,986.52,83,2
"basic_lute_71",4,0.251903,1480.45,90,-1
"basic_lute_71",5,0.137367,2967.64,102,-4
"basic_lute_71",6,0.10981,982.482,83,9
"basic_lute_71",7,0.0978466,2472.36,99,12
"basic_lute_71",8,0.080131,484.512,71,33
"basic_lute_71",9,0.0762318,1963.62,95,10
"basic_lute_71",10,0.0671013,1958.24,95,15
"basic_lute_71",11,0.0554892,991.903,83,-7
"basic_lute_71",12,0.0548907,503.354,71,-33
"basic_lute_71",13,0.0516693,479.128,70,-47
"basic_lute_72",1,1,1049.78,84,-5
"basic_lute_72",2,0.746723,1045.74,84,1
"basic_lute_72",3,0.521315,1041.7,84,8
"basic_lute_72",4,0.418564,522.196,72,3
"basic_lute_72",5,0.405854,1574.66,91,-7
"basic_lute_72",6,0.356846,1578.7,91,-12
"basic_lute_72",7,0.342597,1566.59,91,2
"basic_lute_72",8,0.146743,1562.55,91,6
"basic_lute_72",9,0.138406,1037.66,84,15
"basic_lute_72",10,0.131876,2104.93,96,-10
"basic_lute_72",11,0.131544,2095.51,96,-2
"basic_lute_72",12,0.123688,2635.21,100,1
"basic_lute_72",13,0.114865,109.015,45,16
"basic_lute_72",14,0.112672,518.159,72,17
"basic_lute_72",15,0.106936,2625.79,100,7
"basic_lute_72",16,0.0997188,80.752,40,35
"basic_lute_72",17,0.0987047,2088.78,96,3
"basic_lute_72",18,0.07076,2617.71,100,13
"basic_lute_72",19,0.0630675,1032.28,84,24
"basic_lute_72",20,0.0578893,1063.23,84,-27
"basic_lute_72",21,0.0534073,1028.24,84,30
"brusque_bassoon_36",1,1,458.933,70,27
"brusque_bassoon_36",2,0.940469,461.625,70,17
"brusque_bassoon_36",3,0.637186,526.226,72,-10
"brusque_bassoon_36",4,0.599233,590.826,74,-10
"brusque_bassoon_36",5,0.589254,592.845,74,-16
"brusque_bassoon_36",6,0.476035,523.534,72,-1
"brusque_bassoon_36",7,0.453161,394.333,67,-10
"brusque_bassoon_36",8,0.452825,528.917,72,-19
"brusque_bassoon_36",9,0.433939,456.242,70,37
"brusque_bassoon_36",10,0.432063,464.317,70,7
"brusque_bassoon_36",11,0.350112,263.113,60,-10
"brusque_bassoon_36",12,0.344478,467.008,70,-3
"brusque_bassoon_36",13,0.339025,588.135,74,-2
"brusque_bassoon_36",14,0.337291,595.537,74,-24
"brusque_bassoon_36",15,0.316485,397.024,67,-22
"brusque_bassoon_36",16,0.308436,657.446,76,5
"brusque_bassoon_36",17,0.296147,391.641,67,2
"brusque_bassoon_36",18,0.287913,598.228,74,-32
"brusque_bassoon_36",19,0.278226,329.732,64,-1
"brusque_bassoon_36",20,0.278055,531.609,72,-27
"brusque_bassoon_36",21,0.265996,654.754,76,12
"brusque_bassoon_36",22,0.239456,265.132,60,-23
"brusque_bassoon_36",23,0.237748,327.713,64,10
"brusque_bassoon_36",24,0.225513,260.421,60,8
"brusque_bassoon_36",25,0.199576,195.821,55,2
"brusque_bassoon_36",26,0.190298,534.301,72,-36
"brusque_bassoon_36",27,0.168473,198.512,55,-22
"brusque_bassoon_36",28,0.167244,520.842,72,8
"brusque_bassoon_36",29,0.16547,131.22,48,-5
"brusque_bassoon_36",30,0.163705,399.716,67,-34
"brusque_bassoon_36",31,0.159604,660.137,76,-2
"brusque_bassoon_36",32,0.154812,600.92,74,-40
"brusque_bassoon_36",33,0.154654,582.751,74,14
"brusque_bassoon_36",34,0.151925,450.858,69,-42
"brusque_bassoon_36",35,0.151381,469.7,70,-13
"brusque_bassoon_36",36,0.149351,402.408,67,-45
"brusque_bassoon_36",37,0.14013,585.443,74,6
"brusque_bassoon_36",38,0.122665,133.912,48,-41
"brusque_bassoon_36",39,0.121592,652.735,76,17
"brusque_bassoon_36",40,0.116908,646.679,76,33
